rds_index,hourbin,ewt,count,daybin,date,rbt,speed
BX39_2_0,0,1.8,4570,2,10-31-2015,71.98,6.935
BX39_0_0,1,1.64,558,2,10-31-2015,null,null
BX39_0_0,2,2.4,1005,2,10-31-2015,null,null
BX39_0_0,3,1.69,503,2,10-31-2015,null,null
BX39_0_0,4,0.72,256,2,10-31-2015,null,null
BX39_1_0,1,1.94,548,2,10-31-2015,null,null
BX39_1_0,2,1.99,833,2,10-31-2015,null,null
BX39_1_0,3,1.73,495,2,10-31-2015,null,null
BX39_1_0,4,0.75,372,2,10-31-2015,null,null
BX39_2_0,1,1.79,1106,2,10-31-2015,null,null
BX39_2_0,2,2.22,1838,2,10-31-2015,null,null
BX39_2_0,3,1.71,998,2,10-31-2015,null,null
BX39_2_0,4,0.74,628,2,10-31-2015,null,null
BX39_0_0,0,2.16,22,1,12-24-2015,18.99,8.84666666667
BX39_2_0,0,2.16,22,1,12-24-2015,18.99,8.84666666667
BX39_0_0,4,2.16,22,1,12-24-2015,null,null
BX39_2_0,4,2.16,22,1,12-24-2015,null,null
BX39_0_0,0,1.38,3244,1,03-14-2016,70.62,7.555
BX39_1_0,0,1.26,2797,1,03-14-2016,68.41,6.4375
BX39_2_0,0,1.32,6041,1,03-14-2016,69.51,7.09
BX39_0_0,1,1.77,1101,1,03-14-2016,null,null
BX39_0_0,2,1.7,1208,1,03-14-2016,null,null
BX39_0_0,3,0.82,569,1,03-14-2016,null,null
BX39_0_0,4,0.32,366,1,03-14-2016,null,null
BX39_1_0,1,2.03,803,1,03-14-2016,null,null
BX39_1_0,2,1.16,1125,1,03-14-2016,null,null
BX39_1_0,3,0.89,519,1,03-14-2016,null,null
BX39_1_0,4,0.66,350,1,03-14-2016,null,null
BX39_2_0,1,1.9,1904,1,03-14-2016,null,null
BX39_2_0,2,1.45,2333,1,03-14-2016,null,null
BX39_2_0,3,0.85,1088,1,03-14-2016,null,null
BX39_2_0,4,0.49,716,1,03-14-2016,null,null
BX39_0_0,0,1.08,3701,1,03-15-2016,72.25,7.44
BX39_1_0,0,1.32,3072,1,03-15-2016,77.61,6.4925
BX39_2_0,0,1.19,6773,1,03-15-2016,74.93,7.0525
BX39_0_0,1,0.83,1104,1,03-15-2016,null,null
BX39_0_0,2,0.91,1468,1,03-15-2016,null,null
BX39_0_0,3,1.42,761,1,03-15-2016,null,null
BX39_0_0,4,1.86,368,1,03-15-2016,null,null
BX39_1_0,1,1.23,783,1,03-15-2016,null,null
BX39_1_0,2,1.6,1335,1,03-15-2016,null,null
BX39_1_0,3,1.33,656,1,03-15-2016,null,null
BX39_1_0,4,0.56,298,1,03-15-2016,null,null
BX39_2_0,1,1.01,1887,1,03-15-2016,null,null
BX39_2_0,2,1.24,2803,1,03-15-2016,null,null
BX39_2_0,3,1.38,1417,1,03-15-2016,null,null
BX39_2_0,4,1.26,666,1,03-15-2016,null,null
BX39_0_0,0,1.45,3451,1,03-16-2016,80.53,7.5
BX39_1_0,0,1.51,2795,1,03-16-2016,80.31,6.3775
BX39_2_0,0,1.48,6246,1,03-16-2016,80.42,7.0475
BX39_0_0,1,0.92,1211,1,03-16-2016,null,null
BX39_0_0,2,1.75,1442,1,03-16-2016,null,null
BX39_0_0,3,1.48,453,1,03-16-2016,null,null
BX39_0_0,4,1.59,345,1,03-16-2016,null,null
BX39_1_0,1,0.83,915,1,03-16-2016,null,null
BX39_1_0,2,1.83,1208,1,03-16-2016,null,null
BX39_1_0,3,2.29,383,1,03-16-2016,null,null
BX39_1_0,4,1.3,289,1,03-16-2016,null,null
BX39_2_0,1,0.88,2126,1,03-16-2016,null,null
BX39_2_0,2,1.79,2650,1,03-16-2016,null,null
BX39_2_0,3,1.83,836,1,03-16-2016,null,null
BX39_2_0,4,1.46,634,1,03-16-2016,null,null
BX39_0_0,0,1.56,3688,1,03-17-2016,84.57,7.5575
BX39_1_0,0,1.78,2927,1,03-17-2016,72.72,6.375
BX39_2_0,0,1.66,6615,1,03-17-2016,78.64,7.09
BX39_0_0,1,1.06,1241,1,03-17-2016,null,null
BX39_0_0,2,1.56,1348,1,03-17-2016,null,null
BX39_0_0,3,2.24,682,1,03-17-2016,null,null
BX39_0_0,4,1.61,417,1,03-17-2016,null,null
BX39_1_0,1,0.89,932,1,03-17-2016,null,null
BX39_1_0,2,2.24,1121,1,03-17-2016,null,null
BX39_1_0,3,1.94,603,1,03-17-2016,null,null
BX39_1_0,4,2.04,271,1,03-17-2016,null,null
BX39_2_0,1,0.98,2173,1,03-17-2016,null,null
BX39_2_0,2,1.87,2469,1,03-17-2016,null,null
BX39_2_0,3,2.1,1285,1,03-17-2016,null,null
BX39_2_0,4,1.79,688,1,03-17-2016,null,null
BX39_0_0,0,1.56,3617,1,03-18-2016,77.1,7.1425
BX39_1_0,0,1.62,2888,1,03-18-2016,90.85,6.235
BX39_2_0,0,1.59,6505,1,03-18-2016,83.98,6.785
BX39_0_0,1,1.05,1159,1,03-18-2016,null,null
BX39_0_0,2,1.63,1392,1,03-18-2016,null,null
BX39_0_0,3,1.19,666,1,03-18-2016,null,null
BX39_0_0,4,2.83,400,1,03-18-2016,null,null
BX39_1_0,1,0.85,839,1,03-18-2016,null,null
BX39_1_0,2,1.94,1218,1,03-18-2016,null,null
BX39_1_0,3,2.05,545,1,03-18-2016,null,null
BX39_1_0,4,1.62,286,1,03-18-2016,null,null
BX39_2_0,1,0.95,1998,1,03-18-2016,null,null
BX39_2_0,2,1.78,2610,1,03-18-2016,null,null
BX39_2_0,3,1.61,1211,1,03-18-2016,null,null
BX39_2_0,4,2.3,686,1,03-18-2016,null,null
BX39_0_0,0,2.03,2584,2,03-19-2016,75.98,7.4375
BX39_1_0,0,1.69,2365,2,03-19-2016,80.9,6.5175
BX39_2_0,0,1.87,4949,2,03-19-2016,78.44,7.03
BX39_0_0,1,1.17,564,2,03-19-2016,null,null
BX39_0_0,2,1.83,1162,2,03-19-2016,null,null
BX39_0_0,3,3.6,545,2,03-19-2016,null,null
BX39_0_0,4,1.54,313,2,03-19-2016,null,null
BX39_1_0,1,1.96,546,2,03-19-2016,null,null
BX39_1_0,2,1.38,1038,2,03-19-2016,null,null
BX39_1_0,3,1.86,467,2,03-19-2016,null,null
BX39_1_0,4,1.88,314,2,03-19-2016,null,null
BX39_2_0,1,1.56,1110,2,03-19-2016,null,null
BX39_2_0,2,1.61,2200,2,03-19-2016,null,null
BX39_2_0,3,2.83,1012,2,03-19-2016,null,null
BX39_2_0,4,1.72,627,2,03-19-2016,null,null
BX39_0_0,0,1.13,2479,2,03-20-2016,66.27,8.235
BX39_1_0,0,1.0,2372,2,03-20-2016,63.28,7.1325
BX39_2_0,0,1.07,4851,2,03-20-2016,64.77,7.7675
BX39_0_0,1,0.29,340,2,03-20-2016,null,null
BX39_0_0,2,1.43,1191,2,03-20-2016,null,null
BX39_0_0,3,0.81,617,2,03-20-2016,null,null
BX39_0_0,4,1.49,331,2,03-20-2016,null,null
BX39_1_0,1,0.45,414,2,03-20-2016,null,null
BX39_1_0,2,1.25,1098,2,03-20-2016,null,null
BX39_1_0,3,0.7,564,2,03-20-2016,null,null
BX39_1_0,4,1.4,296,2,03-20-2016,null,null
BX39_2_0,1,0.37,754,2,03-20-2016,null,null
BX39_2_0,2,1.34,2289,2,03-20-2016,null,null
BX39_2_0,3,0.76,1181,2,03-20-2016,null,null
BX39_2_0,4,1.45,627,2,03-20-2016,null,null
BX39_0_0,0,1.35,3720,1,03-21-2016,82.46,7.3525
BX39_1_0,0,1.27,3098,1,03-21-2016,73.08,6.4775
BX39_2_0,0,1.31,6818,1,03-21-2016,77.77,6.99
BX39_0_0,1,0.75,1234,1,03-21-2016,null,null
BX39_0_0,2,1.4,1471,1,03-21-2016,null,null
BX39_0_0,3,1.71,623,1,03-21-2016,null,null
BX39_0_0,4,1.85,392,1,03-21-2016,null,null
BX39_1_0,1,0.71,897,1,03-21-2016,null,null
BX39_1_0,2,1.82,1349,1,03-21-2016,null,null
BX39_1_0,3,1.25,542,1,03-21-2016,null,null
BX39_1_0,4,0.59,310,1,03-21-2016,null,null
BX39_2_0,1,0.73,2131,1,03-21-2016,null,null
BX39_2_0,2,1.6,2820,1,03-21-2016,null,null
BX39_2_0,3,1.49,1165,1,03-21-2016,null,null
BX39_2_0,4,1.25,702,1,03-21-2016,null,null
BX39_0_0,0,1.32,3642,1,03-22-2016,76.24,7.1775
BX39_1_0,0,1.82,3084,1,03-22-2016,67.93,6.49
BX39_2_0,0,1.56,6726,1,03-22-2016,72.08,6.895
BX39_0_0,1,1.03,1230,1,03-22-2016,null,null
BX39_0_0,2,1.27,1329,1,03-22-2016,null,null
BX39_0_0,3,1.77,670,1,03-22-2016,null,null
BX39_0_0,4,1.45,413,1,03-22-2016,null,null
BX39_1_0,1,1.23,871,1,03-22-2016,null,null
BX39_1_0,2,2.43,1214,1,03-22-2016,null,null
BX39_1_0,3,1.87,650,1,03-22-2016,null,null
BX39_1_0,4,1.26,349,1,03-22-2016,null,null
BX39_2_0,1,1.13,2101,1,03-22-2016,null,null
BX39_2_0,2,1.83,2543,1,03-22-2016,null,null
BX39_2_0,3,1.82,1320,1,03-22-2016,null,null
BX39_2_0,4,1.36,762,1,03-22-2016,null,null
BX39_0_0,0,1.3,3805,1,03-23-2016,92.52,7.21
BX39_1_0,0,1.66,3023,1,03-23-2016,85.22,6.3175
BX39_2_0,0,1.47,6828,1,03-23-2016,88.87,6.8425
BX39_0_0,1,1.13,1231,1,03-23-2016,null,null
BX39_0_0,2,1.2,1402,1,03-23-2016,null,null
BX39_0_0,3,1.49,758,1,03-23-2016,null,null
BX39_0_0,4,1.63,414,1,03-23-2016,null,null
BX39_1_0,1,0.99,890,1,03-23-2016,null,null
BX39_1_0,2,1.88,1197,1,03-23-2016,null,null
BX39_1_0,3,1.89,605,1,03-23-2016,null,null
BX39_1_0,4,1.95,331,1,03-23-2016,null,null
BX39_2_0,1,1.07,2121,1,03-23-2016,null,null
BX39_2_0,2,1.51,2599,1,03-23-2016,null,null
BX39_2_0,3,1.67,1363,1,03-23-2016,null,null
BX39_2_0,4,1.78,745,1,03-23-2016,null,null
BX39_0_0,0,1.44,3823,1,03-24-2016,93.61,7.49
BX39_1_0,0,1.6,3062,1,03-24-2016,69.76,6.3775
BX39_2_0,0,1.51,6885,1,03-24-2016,81.68,7.045
BX39_0_0,1,0.69,1264,1,03-24-2016,null,null
BX39_0_0,2,0.91,1472,1,03-24-2016,null,null
BX39_0_0,3,2.86,763,1,03-24-2016,null,null
BX39_0_0,4,2.62,324,1,03-24-2016,null,null
BX39_1_0,1,0.4,885,1,03-24-2016,null,null
BX39_1_0,2,1.95,1379,1,03-24-2016,null,null
BX39_1_0,3,2.96,533,1,03-24-2016,null,null
BX39_1_0,4,1.08,265,1,03-24-2016,null,null
BX39_2_0,1,0.55,2149,1,03-24-2016,null,null
BX39_2_0,2,1.42,2851,1,03-24-2016,null,null
BX39_2_0,3,2.9,1296,1,03-24-2016,null,null
BX39_2_0,4,1.91,589,1,03-24-2016,null,null
BX39_0_0,0,1.27,3133,1,03-25-2016,76.9,6.945
BX39_1_0,0,0.97,2647,1,03-25-2016,69.24,6.4
BX39_2_0,0,1.13,5780,1,03-25-2016,73.07,6.7225
BX39_0_0,1,1.13,821,1,03-25-2016,null,null
BX39_0_0,2,1.67,1186,1,03-25-2016,null,null
BX39_0_0,3,0.92,709,1,03-25-2016,null,null
BX39_0_0,4,0.97,417,1,03-25-2016,null,null
BX39_1_0,1,0.44,529,1,03-25-2016,null,null
BX39_1_0,2,1.24,1209,1,03-25-2016,null,null
BX39_1_0,3,0.92,570,1,03-25-2016,null,null
BX39_1_0,4,0.92,339,1,03-25-2016,null,null
BX39_2_0,1,0.84,1350,1,03-25-2016,null,null
BX39_2_0,2,1.46,2395,1,03-25-2016,null,null
BX39_2_0,3,0.92,1279,1,03-25-2016,null,null
BX39_2_0,4,0.95,756,1,03-25-2016,null,null
BX39_0_0,0,1.29,2246,2,03-26-2016,67.39,7.8675
BX39_1_0,0,1.89,2050,2,03-26-2016,68.26,6.5125
BX39_2_0,0,1.57,4296,2,03-26-2016,67.83,7.2875
BX39_0_0,1,0.86,424,2,03-26-2016,null,null
BX39_0_0,2,1.36,1030,2,03-26-2016,null,null
BX39_0_0,3,1.89,468,2,03-26-2016,null,null
BX39_0_0,4,0.88,324,2,03-26-2016,null,null
BX39_1_0,1,0.64,406,2,03-26-2016,null,null
BX39_1_0,2,2.45,967,2,03-26-2016,null,null
BX39_1_0,3,2.09,449,2,03-26-2016,null,null
BX39_1_0,4,1.23,228,2,03-26-2016,null,null
BX39_2_0,1,0.76,830,2,03-26-2016,null,null
BX39_2_0,2,1.89,1997,2,03-26-2016,null,null
BX39_2_0,3,1.98,917,2,03-26-2016,null,null
BX39_2_0,4,1.03,552,2,03-26-2016,null,null
BX39_0_0,0,1.18,2500,2,03-27-2016,67.98,8.21
BX39_1_0,0,1.33,2313,2,03-27-2016,55.97,6.9375
BX39_2_0,0,1.25,4813,2,03-27-2016,61.98,7.6575
BX39_0_0,1,0.57,379,2,03-27-2016,null,null
BX39_0_0,2,1.14,1198,2,03-27-2016,null,null
BX39_0_0,3,1.57,566,2,03-27-2016,null,null
BX39_0_0,4,1.37,357,2,03-27-2016,null,null
BX39_1_0,1,0.88,526,2,03-27-2016,null,null
BX39_1_0,2,1.91,1070,2,03-27-2016,null,null
BX39_1_0,3,0.99,457,2,03-27-2016,null,null
BX39_1_0,4,0.68,260,2,03-27-2016,null,null
BX39_2_0,1,0.75,905,2,03-27-2016,null,null
BX39_2_0,2,1.51,2268,2,03-27-2016,null,null
BX39_2_0,3,1.31,1023,2,03-27-2016,null,null
BX39_2_0,4,1.07,617,2,03-27-2016,null,null
BX39_0_0,0,0.99,3548,1,03-28-2016,75.31,7.205
BX39_1_0,0,1.17,3033,1,03-28-2016,62.66,6.4925
BX39_2_0,0,1.08,6581,1,03-28-2016,68.98,6.905
BX39_0_0,1,0.79,1125,1,03-28-2016,null,null
BX39_0_0,2,0.81,1375,1,03-28-2016,null,null
BX39_0_0,3,0.93,681,1,03-28-2016,null,null
BX39_0_0,4,1.96,367,1,03-28-2016,null,null
BX39_1_0,1,0.7,808,1,03-28-2016,null,null
BX39_1_0,2,1.2,1300,1,03-28-2016,null,null
BX39_1_0,3,1.99,584,1,03-28-2016,null,null
BX39_1_0,4,0.78,341,1,03-28-2016,null,null
BX39_2_0,1,0.75,1933,1,03-28-2016,null,null
BX39_2_0,2,1.0,2675,1,03-28-2016,null,null
BX39_2_0,3,1.45,1265,1,03-28-2016,null,null
BX39_2_0,4,1.37,708,1,03-28-2016,null,null
BX39_0_0,0,1.53,3574,1,03-29-2016,80.88,7.695
BX39_1_0,0,1.49,2733,1,03-29-2016,69.82,6.4075
BX39_2_0,0,1.51,6307,1,03-29-2016,75.35,7.19
BX39_0_0,1,0.87,1220,1,03-29-2016,null,null
BX39_0_0,2,1.53,1356,1,03-29-2016,null,null
BX39_0_0,3,1.18,643,1,03-29-2016,null,null
BX39_0_0,4,3.46,355,1,03-29-2016,null,null
BX39_1_0,1,0.82,824,1,03-29-2016,null,null
BX39_1_0,2,1.5,1171,1,03-29-2016,null,null
BX39_1_0,3,2.71,522,1,03-29-2016,null,null
BX39_1_0,4,1.07,216,1,03-29-2016,null,null
BX39_2_0,1,0.85,2044,1,03-29-2016,null,null
BX39_2_0,2,1.52,2527,1,03-29-2016,null,null
BX39_2_0,3,1.93,1165,1,03-29-2016,null,null
BX39_2_0,4,2.66,571,1,03-29-2016,null,null
BX39_0_0,0,1.96,3418,1,03-30-2016,84.23,7.5175
BX39_1_0,0,1.66,2579,1,03-30-2016,87.29,6.2875
BX39_2_0,0,1.83,5997,1,03-30-2016,85.76,7.055
BX39_0_0,1,0.77,1197,1,03-30-2016,null,null
BX39_0_0,2,1.98,1223,1,03-30-2016,null,null
BX39_0_0,3,3.78,668,1,03-30-2016,null,null
BX39_0_0,4,1.47,330,1,03-30-2016,null,null
BX39_1_0,1,0.4,873,1,03-30-2016,null,null
BX39_1_0,2,1.57,990,1,03-30-2016,null,null
BX39_1_0,3,2.87,518,1,03-30-2016,null,null
BX39_1_0,4,3.45,198,1,03-30-2016,null,null
BX39_2_0,1,0.6,2070,1,03-30-2016,null,null
BX39_2_0,2,1.8,2213,1,03-30-2016,null,null
BX39_2_0,3,3.41,1186,1,03-30-2016,null,null
BX39_2_0,4,2.34,528,1,03-30-2016,null,null
BX39_0_0,0,1.37,2734,1,03-31-2016,74.79,7.4725
BX39_1_0,0,1.43,2332,1,03-31-2016,67.31,6.595
BX39_2_0,0,1.4,5066,1,03-31-2016,71.05,7.105
BX39_0_0,1,0.77,496,1,03-31-2016,null,null
BX39_0_0,2,1.23,1250,1,03-31-2016,null,null
BX39_0_0,3,1.98,648,1,03-31-2016,null,null
BX39_0_0,4,1.58,340,1,03-31-2016,null,null
BX39_1_0,1,0.57,399,1,03-31-2016,null,null
BX39_1_0,2,1.75,1083,1,03-31-2016,null,null
BX39_1_0,3,1.48,521,1,03-31-2016,null,null
BX39_1_0,4,1.39,329,1,03-31-2016,null,null
BX39_2_0,1,0.68,895,1,03-31-2016,null,null
BX39_2_0,2,1.47,2333,1,03-31-2016,null,null
BX39_2_0,3,1.75,1169,1,03-31-2016,null,null
BX39_2_0,4,1.47,669,1,03-31-2016,null,null
BX39_0_0,0,1.61,3655,1,04-01-2016,102.99,7.5625
BX39_1_0,0,1.79,3031,1,04-01-2016,80.81,6.215
BX39_2_0,0,1.69,6686,1,04-01-2016,91.9,7.015
BX39_0_0,1,1.05,1256,1,04-01-2016,null,null
BX39_0_0,2,1.98,1329,1,04-01-2016,null,null
BX39_0_0,3,1.94,725,1,04-01-2016,null,null
BX39_0_0,4,1.25,345,1,04-01-2016,null,null
BX39_1_0,1,1.23,952,1,04-01-2016,null,null
BX39_1_0,2,2.33,1237,1,04-01-2016,null,null
BX39_1_0,3,2.16,561,1,04-01-2016,null,null
BX39_1_0,4,0.82,281,1,04-01-2016,null,null
BX39_2_0,1,1.13,2208,1,04-01-2016,null,null
BX39_2_0,2,2.14,2566,1,04-01-2016,null,null
BX39_2_0,3,2.04,1286,1,04-01-2016,null,null
BX39_2_0,4,1.04,626,1,04-01-2016,null,null
BX39_0_0,0,1.4,2531,2,04-02-2016,72.02,7.22
BX39_1_0,0,1.72,2336,2,04-02-2016,62.68,6.505
BX39_2_0,0,1.56,4867,2,04-02-2016,67.35,6.905
BX39_0_0,1,0.64,528,2,04-02-2016,null,null
BX39_0_0,2,1.93,1089,2,04-02-2016,null,null
BX39_0_0,3,1.96,506,2,04-02-2016,null,null
BX39_0_0,4,0.44,408,2,04-02-2016,null,null
BX39_1_0,1,2.43,462,2,04-02-2016,null,null
BX39_1_0,2,1.45,1036,2,04-02-2016,null,null
BX39_1_0,3,2.15,530,2,04-02-2016,null,null
BX39_1_0,4,0.68,308,2,04-02-2016,null,null
BX39_2_0,1,1.5,990,2,04-02-2016,null,null
BX39_2_0,2,1.7,2125,2,04-02-2016,null,null
BX39_2_0,3,2.05,1036,2,04-02-2016,null,null
BX39_2_0,4,0.54,716,2,04-02-2016,null,null
BX39_0_0,0,0.79,2305,2,04-03-2016,63.8,8.005
BX39_1_0,0,0.81,2372,2,04-03-2016,58.56,6.92
BX39_2_0,0,0.8,4677,2,04-03-2016,61.18,7.525
BX39_0_0,1,0.34,387,2,04-03-2016,null,null
BX39_0_0,2,0.69,1127,2,04-03-2016,null,null
BX39_0_0,3,1.49,469,2,04-03-2016,null,null
BX39_0_0,4,0.65,322,2,04-03-2016,null,null
BX39_1_0,1,0.95,546,2,04-03-2016,null,null
BX39_1_0,2,0.71,1075,2,04-03-2016,null,null
BX39_1_0,3,0.7,488,2,04-03-2016,null,null
BX39_1_0,4,0.97,263,2,04-03-2016,null,null
BX39_2_0,1,0.72,933,2,04-03-2016,null,null
BX39_2_0,2,0.7,2202,2,04-03-2016,null,null
BX39_2_0,3,1.1,957,2,04-03-2016,null,null
BX39_2_0,4,0.83,585,2,04-03-2016,null,null
BX39_0_0,0,1.19,3531,1,04-04-2016,81.91,7.6525
BX39_1_0,0,1.21,2916,1,04-04-2016,78.25,6.54
BX39_2_0,0,1.2,6447,1,04-04-2016,80.08,7.23
BX39_0_0,1,1.24,1174,1,04-04-2016,null,null
BX39_0_0,2,0.98,1256,1,04-04-2016,null,null
BX39_0_0,3,1.55,674,1,04-04-2016,null,null
BX39_0_0,4,1.2,427,1,04-04-2016,null,null
BX39_1_0,1,1.01,866,1,04-04-2016,null,null
BX39_1_0,2,1.51,1201,1,04-04-2016,null,null
BX39_1_0,3,1.41,583,1,04-04-2016,null,null
BX39_1_0,4,0.33,266,1,04-04-2016,null,null
BX39_2_0,1,1.14,2040,1,04-04-2016,null,null
BX39_2_0,2,1.23,2457,1,04-04-2016,null,null
BX39_2_0,3,1.49,1257,1,04-04-2016,null,null
BX39_2_0,4,0.83,693,1,04-04-2016,null,null
BX39_0_0,0,1.33,3748,1,04-05-2016,86.54,7.7575
BX39_1_0,0,1.75,3050,1,04-05-2016,77.12,6.475
BX39_2_0,0,1.53,6798,1,04-05-2016,81.83,7.235
BX39_0_0,1,1.27,1233,1,04-05-2016,null,null
BX39_0_0,2,1.31,1416,1,04-05-2016,null,null
BX39_0_0,3,1.61,681,1,04-05-2016,null,null
BX39_0_0,4,1.1,418,1,04-05-2016,null,null
BX39_1_0,1,1.29,802,1,04-05-2016,null,null
BX39_1_0,2,2.51,1318,1,04-05-2016,null,null
BX39_1_0,3,1.14,584,1,04-05-2016,null,null
BX39_1_0,4,1.04,346,1,04-05-2016,null,null
BX39_2_0,1,1.28,2035,1,04-05-2016,null,null
BX39_2_0,2,1.89,2734,1,04-05-2016,null,null
BX39_2_0,3,1.39,1265,1,04-05-2016,null,null
BX39_2_0,4,1.07,764,1,04-05-2016,null,null
BX39_0_0,0,1.76,3488,1,04-06-2016,91.39,7.3825
BX39_1_0,0,2.16,2702,1,04-06-2016,93.62,6.4425
BX39_2_0,0,1.94,6190,1,04-06-2016,92.5,7.0025
BX39_0_0,1,1.8,1115,1,04-06-2016,null,null
BX39_0_0,2,1.68,1352,1,04-06-2016,null,null
BX39_0_0,3,2.24,641,1,04-06-2016,null,null
BX39_0_0,4,1.27,380,1,04-06-2016,null,null
BX39_1_0,1,1.41,744,1,04-06-2016,null,null
BX39_1_0,2,2.59,1111,1,04-06-2016,null,null
BX39_1_0,3,2.39,591,1,04-06-2016,null,null
BX39_1_0,4,1.75,256,1,04-06-2016,null,null
BX39_2_0,1,1.64,1859,1,04-06-2016,null,null
BX39_2_0,2,2.1,2463,1,04-06-2016,null,null
BX39_2_0,3,2.31,1232,1,04-06-2016,null,null
BX39_2_0,4,1.5,636,1,04-06-2016,null,null
BX39_0_0,0,1.08,3852,1,04-07-2016,78.74,7.2925
BX39_1_0,0,1.44,3098,1,04-07-2016,65.97,6.5575
BX39_2_0,0,1.24,6950,1,04-07-2016,72.36,6.99
BX39_0_0,1,0.92,1223,1,04-07-2016,null,null
BX39_0_0,2,1.14,1443,1,04-07-2016,null,null
BX39_0_0,3,1.34,760,1,04-07-2016,null,null
BX39_0_0,4,0.81,426,1,04-07-2016,null,null
BX39_1_0,1,1.45,788,1,04-07-2016,null,null
BX39_1_0,2,1.54,1323,1,04-07-2016,null,null
BX39_1_0,3,1.34,654,1,04-07-2016,null,null
BX39_1_0,4,1.27,333,1,04-07-2016,null,null
BX39_2_0,1,1.15,2011,1,04-07-2016,null,null
BX39_2_0,2,1.32,2766,1,04-07-2016,null,null
BX39_2_0,3,1.34,1414,1,04-07-2016,null,null
BX39_2_0,4,1.03,759,1,04-07-2016,null,null
BX39_0_0,0,2.39,3168,1,04-08-2016,98.53,7.11
BX39_1_0,0,2.33,2762,1,04-08-2016,92.91,6.195
BX39_2_0,0,2.36,5930,1,04-08-2016,95.72,6.7225
BX39_0_0,1,1.78,932,1,04-08-2016,null,null
BX39_0_0,2,1.72,1311,1,04-08-2016,null,null
BX39_0_0,3,3.62,651,1,04-08-2016,null,null
BX39_0_0,4,3.62,274,1,04-08-2016,null,null
BX39_1_0,1,1.7,696,1,04-08-2016,null,null
BX39_1_0,2,2.95,1173,1,04-08-2016,null,null
BX39_1_0,3,1.49,573,1,04-08-2016,null,null
BX39_1_0,4,2.59,320,1,04-08-2016,null,null
BX39_2_0,1,1.74,1628,1,04-08-2016,null,null
BX39_2_0,2,2.31,2484,1,04-08-2016,null,null
BX39_2_0,3,2.68,1224,1,04-08-2016,null,null
BX39_2_0,4,3.04,594,1,04-08-2016,null,null
BX39_0_0,0,1.33,2674,2,04-09-2016,75.94,7.6825
BX39_1_0,0,1.5,2165,2,04-09-2016,63.17,6.9375
BX39_2_0,0,1.4,4839,2,04-09-2016,69.56,7.375
BX39_0_0,1,1.07,586,2,04-09-2016,null,null
BX39_0_0,2,1.42,1135,2,04-09-2016,null,null
BX39_0_0,3,1.05,624,2,04-09-2016,null,null
BX39_0_0,4,1.99,329,2,04-09-2016,null,null
BX39_1_0,1,2.19,437,2,04-09-2016,null,null
BX39_1_0,2,1.47,957,2,04-09-2016,null,null
BX39_1_0,3,1.03,515,2,04-09-2016,null,null
BX39_1_0,4,1.26,256,2,04-09-2016,null,null
BX39_2_0,1,1.55,1023,2,04-09-2016,null,null
BX39_2_0,2,1.44,2092,2,04-09-2016,null,null
BX39_2_0,3,1.04,1139,2,04-09-2016,null,null
BX39_2_0,4,1.68,585,2,04-09-2016,null,null
BX39_0_0,0,0.94,2324,2,04-10-2016,66.41,7.81
BX39_1_0,0,0.85,2250,2,04-10-2016,54.01,6.7575
BX39_2_0,0,0.9,4574,2,04-10-2016,60.21,7.3625
BX39_0_0,1,0.26,375,2,04-10-2016,null,null
BX39_0_0,2,1.46,1205,2,04-10-2016,null,null
BX39_0_0,3,0.65,504,2,04-10-2016,null,null
BX39_0_0,4,-0.04,240,2,04-10-2016,null,null
BX39_1_0,1,0.69,487,2,04-10-2016,null,null
BX39_1_0,2,1.01,1090,2,04-10-2016,null,null
BX39_1_0,3,0.71,402,2,04-10-2016,null,null
BX39_1_0,4,0.68,271,2,04-10-2016,null,null
BX39_2_0,1,0.52,862,2,04-10-2016,null,null
BX39_2_0,2,1.25,2295,2,04-10-2016,null,null
BX39_2_0,3,0.68,906,2,04-10-2016,null,null
BX39_2_0,4,0.41,511,2,04-10-2016,null,null
BX39_0_0,0,1.46,3919,1,04-11-2016,80.19,7.455
BX39_1_0,0,1.78,3287,1,04-11-2016,70.87,6.495
BX39_2_0,0,1.61,7206,1,04-11-2016,75.53,7.0575
BX39_0_0,1,1.29,1222,1,04-11-2016,null,null
BX39_0_0,2,1.03,1506,1,04-11-2016,null,null
BX39_0_0,3,2.44,771,1,04-11-2016,null,null
BX39_0_0,4,1.62,420,1,04-11-2016,null,null
BX39_1_0,1,0.79,955,1,04-11-2016,null,null
BX39_1_0,2,2.01,1344,1,04-11-2016,null,null
BX39_1_0,3,2.98,651,1,04-11-2016,null,null
BX39_1_0,4,1.4,337,1,04-11-2016,null,null
BX39_2_0,1,1.05,2177,1,04-11-2016,null,null
BX39_2_0,2,1.49,2850,1,04-11-2016,null,null
BX39_2_0,3,2.69,1422,1,04-11-2016,null,null
BX39_2_0,4,1.51,757,1,04-11-2016,null,null
BX39_0_0,0,1.4,3625,1,04-12-2016,73.82,7.3225
BX39_1_0,0,1.19,2897,1,04-12-2016,79.08,6.465
BX39_2_0,0,1.3,6522,1,04-12-2016,76.45,6.97
BX39_0_0,1,1.12,1230,1,04-12-2016,null,null
BX39_0_0,2,1.04,1403,1,04-12-2016,null,null
BX39_0_0,3,1.54,674,1,04-12-2016,null,null
